base,esquema,tipo,nombre
dbestacion,informix,SP,ifx_grid_connect
dbestacion,informix,SP,ifx_grid_connect
dbestacion,informix,SP,ifx_grid_connect
dbestacion,informix,SP,ifx_grid_connect
dbestacion,informix,SP,ifx_grid_copy
dbestacion,informix,SP,ifx_grid_copy
dbestacion,informix,SP,ifx_grid_copy
dbestacion,informix,SP,ifx_grid_disconnect
dbestacion,informix,SP,ifx_grid_execute
dbestacion,informix,SP,ifx_grid_execute
dbestacion,informix,SP,ifx_grid_executecmd
dbestacion,informix,SP,ifx_grid_function
dbestacion,informix,SP,ifx_grid_function
dbestacion,informix,SP,ifx_grid_procedure
dbestacion,informix,SP,ifx_grid_procedure
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_purge
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_redo
dbestacion,informix,SP,ifx_grid_release
dbestacion,informix,SP,ifx_grid_remove
dbestacion,informix,SP,ifx_gridquery_skipped_node_count
dbestacion,informix,SP,ifx_gridquery_skipped_nodes
dbestacion,informix,SP,ifx_invalid_module
dbestacion,informix,SP,ifx_lo_alter
dbestacion,informix,SP,ifx_lo_close
dbestacion,informix,SP,ifx_lo_col_sbinfo
dbestacion,informix,SP,ifx_lo_create
dbestacion,informix,SP,ifx_lo_filename
dbestacion,informix,SP,ifx_lo_from_file
dbestacion,informix,SP,ifx_lo_lock
dbestacion,informix,SP,ifx_lo_open
dbestacion,informix,SP,ifx_lo_release
dbestacion,informix,SP,ifx_lo_seek
dbestacion,informix,SP,ifx_lo_stat
dbestacion,informix,SP,ifx_lo_tell
dbestacion,informix,SP,ifx_lo_to_file
dbestacion,informix,SP,ifx_lo_truncate
dbestacion,informix,SP,ifx_lo_unlock
dbestacion,informix,SP,ifx_load_internal
dbestacion,informix,SP,ifx_load_module
dbestacion,informix,SP,ifx_match_external
dbestacion,informix,SP,ifx_new_external
dbestacion,informix,SP,ifx_node_id
dbestacion,informix,SP,ifx_node_name
dbestacion,informix,SP,ifx_param_ids
dbestacion,informix,SP,ifx_param_types
dbestacion,informix,SP,ifx_replace_module
dbestacion,informix,SP,ifx_replace_module
dbestacion,informix,SP,ifx_ret_ids
dbestacion,informix,SP,ifx_ret_types
dbestacion,informix,SP,ifx_set_erstate
dbestacion,informix,SP,ifx_set_erstate
dbestacion,informix,SP,ifx_sha_settrace
dbestacion,informix,SP,ifx_shard_delete
dbestacion,informix,SP,ifx_trigger_action
dbestacion,informix,SP,ifx_trigger_cols
dbestacion,informix,SP,ifx_unload_module
dbestacion,informix,SP,ifx_update_extern
dbestacion,informix,SP,ikeyextractcolno
dbestacion,informix,SP,indexkeyarray_out
dbestacion,informix,SP,indexkeyarray_out
dbestacion,informix,SP,indexkeyarray_send
dbestacion,informix,SP,indexkeyarray_send
dbestacion,informix,SP,init_aggrelem
dbestacion,informix,SP,init_aggrelemc
dbestacion,informix,SP,init_aggrschema
dbestacion,informix,SP,init_aggrschemac
dbestacion,informix,SP,init_aggrxml
dbestacion,informix,SP,init_aggrxmlc
dbestacion,informix,SP,is_pattern_arg
dbestacion,informix,SP,iter_aggrelem
dbestacion,informix,SP,iter_aggrelemc
dbestacion,informix,SP,iter_aggrschema
dbestacion,informix,SP,iter_aggrschemac
dbestacion,informix,SP,iter_aggrxml
dbestacion,informix,SP,iter_aggrxmlc
dbestacion,informix,SP,javaclass
dbestacion,informix,SP,json_export_bin
dbestacion,informix,SP,json_export_txt
dbestacion,informix,SP,json_import_bin
dbestacion,informix,SP,json_import_txt
dbestacion,informix,SP,json_in
dbestacion,informix,SP,json_out
dbestacion,informix,SP,json_recv
dbestacion,informix,SP,json_send
dbestacion,informix,SP,json_to_bson
dbestacion,informix,SP,jsonoutput
dbestacion,informix,SP,jvpcontrol
dbestacion,informix,SP,kiosco_parkingcons
dbestacion,informix,SP,kiosco_parkingcons_n
dbestacion,informix,SP,kiosco_parkingconsx
dbestacion,informix,SP,kiosco_parkingliq
dbestacion,informix,SP,kiosco_parkingliq1
dbestacion,informix,SP,kiosco_parkingliqx
dbestacion,informix,SP,kiosco_parkingliqy
dbestacion,informix,SP,kiosco_parkingliqy18
dbestacion,informix,SP,kioscopago_folios
dbestacion,informix,SP,kioscopago_foliostc
dbestacion,informix,SP,kioscopago_foliostca
dbestacion,informix,SP,kioscopago_foliostca18
dbestacion,informix,SP,kioscopago_foliostca18
dbestacion,informix,SP,lessthan
dbestacion,informix,SP,lessthanorequal
dbestacion,informix,SP,linea_capturamultaest
dbestacion,informix,SP,lista_placas_req
dbestacion,informix,SP,llvc_export_bin
dbestacion,informix,SP,llvc_export_txt
dbestacion,informix,SP,llvc_import_bin
dbestacion,informix,SP,llvc_import_txt
dbestacion,informix,SP,llvc_in
dbestacion,informix,SP,llvc_out
dbestacion,informix,SP,llvc_recv
dbestacion,informix,SP,llvc_send
dbestacion,informix,SP,locate
dbestacion,informix,SP,locopy
dbestacion,informix,SP,locopy
dbestacion,informix,SP,locopy
dbestacion,informix,SP,locopy
dbestacion,informix,SP,locopy_blobpre1170
dbestacion,informix,SP,locopy_clobpre1170
dbestacion,informix,SP,lohandles
dbestacion,informix,SP,lohandles
dbestacion,informix,SP,lolist_in
dbestacion,informix,SP,lolist_out
dbestacion,informix,SP,lolist_recv
dbestacion,informix,SP,lolist_send
dbestacion,informix,SP,lotofile
dbestacion,informix,SP,lotofile
dbestacion,informix,SP,metadata_1
dbestacion,informix,SP,metadata_2
dbestacion,informix,SP,mi_cast_datum
dbestacion,informix,SP,mi_cast_datum
dbestacion,informix,SP,mi_cast_datum
dbestacion,informix,SP,mi_cast_datum
dbestacion,informix,SP,mi_get_typedesc
dbestacion,informix,SP,mi_get_typedesc
dbestacion,informix,SP,mmeter_alta_folio
dbestacion,informix,SP,mmeters_bajafolio
dbestacion,informix,SP,mmeters_parkingcons
dbestacion,informix,SP,mmeters_parkingtot
dbestacion,informix,SP,movil_parking
dbestacion,informix,SP,movil_parking1
dbestacion,informix,SP,nk_adeudos_detalle_14
dbestacion,informix,SP,nk_encabezados_14
dbestacion,informix,SP,notequal
dbestacion,informix,SP,notequal
dbestacion,informix,SP,odoo_adeudos_detalle_16
dbestacion,informix,SP,odoo_adeudos_detalle_16_banorte
dbestacion,informix,SP,odoo_adeudos_detalle_16_elect
dbestacion,informix,SP,odoo_datos_varios_19
dbestacion,informix,SP,odoo_datos_varios_23
dbestacion,informix,SP,pago_kio_cta
dbestacion,informix,SP,pub_descautomaticos
dbestacion,informix,SP,push2_combine
dbestacion,informix,SP,push2_final
dbestacion,informix,SP,push2_init
dbestacion,informix,SP,push2_iter
dbestacion,informix,SP,push_combine
dbestacion,informix,SP,push_final
dbestacion,informix,SP,push_init
dbestacion,informix,SP,push_iter
dbestacion,informix,SP,rci_beginscan
dbestacion,informix,SP,rci_close
dbestacion,informix,SP,rci_create
dbestacion,informix,SP,rci_delete
dbestacion,informix,SP,rci_drop
dbestacion,informix,SP,rci_endscan
dbestacion,informix,SP,rci_getnext
dbestacion,informix,SP,rci_insert
dbestacion,informix,SP,rci_open
dbestacion,informix,SP,rci_rescan
dbestacion,informix,SP,rci_scancost
dbestacion,informix,SP,rci_update
dbestacion,informix,SP,recv_spec
dbestacion,informix,SP,recv_stat
dbestacion,informix,SP,redondeocaja
dbestacion,informix,SP,redondeokiosco
dbestacion,informix,SP,reload_module
dbestacion,informix,SP,rlt_abort
dbestacion,informix,SP,rlt_beginscan
dbestacion,informix,SP,rlt_check
dbestacion,informix,SP,rlt_close
dbestacion,informix,SP,rlt_commit
dbestacion,informix,SP,rlt_convert
dbestacion,informix,SP,rlt_cost
dbestacion,informix,SP,rlt_create
dbestacion,informix,SP,rlt_delete
dbestacion,informix,SP,rlt_drop
dbestacion,informix,SP,rlt_endscan
dbestacion,informix,SP,rlt_getnext
dbestacion,informix,SP,rlt_insert
dbestacion,informix,SP,rlt_open
dbestacion,informix,SP,rlt_redo
dbestacion,informix,SP,rlt_rescan
dbestacion,informix,SP,rlt_revert
dbestacion,informix,SP,rlt_stat
dbestacion,informix,SP,rlt_tracefile_set
dbestacion,informix,SP,rlt_tracelevel_set
dbestacion,informix,SP,rlt_undo
dbestacion,informix,SP,rlt_update
dbestacion,informix,SP,rowcast
dbestacion,informix,SP,rowexport
dbestacion,informix,SP,rowimport
dbestacion,informix,SP,rowinput
dbestacion,informix,SP,rowoutput
dbestacion,informix,SP,rowrecv
dbestacion,informix,SP,rowsend
dbestacion,informix,SP,rtn_param_out
dbestacion,informix,SP,rtnparamtypes_send
dbestacion,informix,SP,rtreerootbb
dbestacion,informix,SP,schema_auto_increment
dbestacion,informix,SP,schema_bufflen
dbestacion,informix,SP,schema_case_sensitive
dbestacion,informix,SP,schema_charlen
dbestacion,informix,SP,schema_coltypename
dbestacion,informix,SP,schema_datetype
dbestacion,informix,SP,schema_db2ids
dbestacion,informix,SP,schema_funccol_type
dbestacion,informix,SP,schema_ids2db2
dbestacion,informix,SP,schema_isautoincr
dbestacion,informix,SP,schema_isnullable
dbestacion,informix,SP,schema_keywords
dbestacion,informix,SP,schema_nullable
dbestacion,informix,SP,schema_numprecradix
dbestacion,informix,SP,schema_numscale
dbestacion,informix,SP,schema_precision
dbestacion,informix,SP,schema_searchable
dbestacion,informix,SP,schema_unsigned_attribute
dbestacion,informix,SP,seclabel_by_comp
dbestacion,informix,SP,seclabel_by_name
dbestacion,informix,SP,seclabel_to_char
dbestacion,informix,SP,seclabelinput
dbestacion,informix,SP,seclabeloutput
dbestacion,informix,SP,send
dbestacion,informix,SP,send
dbestacion,informix,SP,send
dbestacion,informix,SP,set_claveusuario
dbestacion,informix,SP,sha_beginscan
dbestacion,informix,SP,sha_close
dbestacion,informix,SP,sha_create
dbestacion,informix,SP,sha_delete
dbestacion,informix,SP,sha_getbyid
dbestacion,informix,SP,sha_getnext
dbestacion,informix,SP,sha_insert
dbestacion,informix,SP,sha_open
dbestacion,informix,SP,sha_rescan
dbestacion,informix,SP,sha_scancost
dbestacion,informix,SP,sha_update
dbestacion,informix,SP,shash_beginscan
dbestacion,informix,SP,shash_close
dbestacion,informix,SP,shash_create
dbestacion,informix,SP,shash_delete
dbestacion,informix,SP,shash_drop
dbestacion,informix,SP,shash_endscan
dbestacion,informix,SP,shash_getnext
dbestacion,informix,SP,shash_insert
dbestacion,informix,SP,shash_open
dbestacion,informix,SP,shash_rescan
dbestacion,informix,SP,shash_scancost
dbestacion,informix,SP,shash_update
dbestacion,informix,SP,sourcetype_colnum
dbestacion,informix,SP,sp14_coloniascarta
dbestacion,informix,SP,sp14_cursomov
dbestacion,informix,SP,sp14_cursomov
dbestacion,informix,SP,sp14_ejecuta_sp
dbestacion,informix,SP,sp14_impresion
dbestacion,informix,SP,sp14_listados
dbestacion,informix,SP,sp14_notificacion_firme
dbestacion,informix,SP,sp14_notificacion_pruebas
dbestacion,informix,SP,sp14_propietarios
dbestacion,informix,SP,sp14_recuperacion
dbestacion,informix,SP,sp14_remesa
dbestacion,informix,SP,sp14_remesa_greg
dbestacion,informix,SP,sp_14_mod_dscto_esp
dbestacion,informix,SP,sp_actualiza_padron
dbestacion,informix,SP,sp_actualiza_padron_folios
dbestacion,informix,SP,sp_actualiza_padron_folios
dbestacion,informix,SP,sp_actualiza_padronnvo
dbestacion,informix,SP,sp_actualiza_padronnvodir
dbestacion,informix,SP,sp_actualiza_padronnvows
dbestacion,informix,SP,sp_actuliza01
dbestacion,informix,SP,sp_alta_folios
dbestacion,informix,SP,sp_analit_folios
dbestacion,informix,SP,sp_cons_estacio_all
dbestacion,informix,SP,sp_cons_folios
dbestacion,informix,SP,sp_descto_folios
dbestacion,informix,SP,sp_desto35_fol_jul2018
dbestacion,informix,SP,sp_ex_adeudoanual
dbestacion,informix,SP,sp_exc_ade_men
dbestacion,informix,SP,sp_exc_altacontrato
dbestacion,informix,SP,sp_exc_autorizacion
dbestacion,informix,SP,sp_exc_consulta
dbestacion,informix,SP,sp_exc_consulta1
dbestacion,informix,SP,sp_exc_genadeudo
dbestacion,informix,SP,sp_exc_genadeudono
dbestacion,informix,SP,sp_exc_modcontrato_tx
dbestacion,informix,SP,sp_exc_refrendo
dbestacion,informix,SP,sp_exc_ubicacion
dbestacion,informix,SP,sp_exc_ubicacion_no
dbestacion,informix,SP,sp_exc_verifica_adeudo
dbestacion,informix,SP,sp_llenar_datos_estacion
dbestacion,informix,SP,sp_modi_folio
dbestacion,informix,SP,sp_multipagos_envio
dbestacion,informix,SP,sp_multipagos_recep
dbestacion,informix,SP,sp_procesar_datos_estacion
dbestacion,informix,SP,sp_pub_ade_anual
dbestacion,informix,SP,sp_pub_ade_men
dbestacion,informix,SP,sp_pub_consulta
dbestacion,informix,SP,sp_pub_genadeudo
dbestacion,informix,SP,sp_pub_movtos
dbestacion,informix,SP,sp_pubadeudoanual
dbestacion,informix,SP,sp_pubestadsector
dbestacion,informix,SP,sp_rel_folios
dbestacion,informix,SP,sp_rel_folpag
dbestacion,informix,SP,sp_valida_fol_alta
dbestacion,informix,SP,spd14_barrido
dbestacion,informix,SP,spd14_cancecaj01
dbestacion,informix,SP,spd14_cancecaj02
dbestacion,informix,SP,spd14_conscel
dbestacion,informix,SP,spd14_pgsbanorte
dbestacion,informix,SP,spd14_placas_adeudo
dbestacion,informix,SP,spd_afec_50porc
dbestacion,informix,SP,spd_afec_banorte
dbestacion,informix,SP,spd_afec_banorte_st3
dbestacion,informix,SP,spd_afec_esta01
dbestacion,informix,SP,spd_afec_gil01
dbestacion,informix,SP,spd_afecta_baja_auto
dbestacion,informix,SP,spd_chg_conci
dbestacion,informix,SP,spd_del_fol_reca
dbestacion,informix,SP,spd_delesta01
dbestacion,informix,SP,spd_delesta01a
dbestacion,informix,SP,spd_delesta01r
dbestacion,informix,SP,spd_delesta01sr
dbestacion,informix,SP,spd_delesta01sra
dbestacion,informix,SP,spd_delesta02
dbestacion,informix,SP,spd_remesa
dbestacion,informix,SP,spd_remesa_ind
dbestacion,informix,SP,spget_lic_detalles
dbestacion,informix,SP,spget_lic_grales
dbestacion,informix,SP,sppubalta
dbestacion,informix,SP,sppubbaja
dbestacion,informix,SP,sppubmodi
dbestacion,informix,SP,spwb_consulta_folios
dbestacion,informix,SP,statout
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamread
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,streamwrite
dbestacion,informix,SP,sysbldprepare
dbestacion,informix,SP,sysfdist
dbestacion,informix,SP,syspurge
dbestacion,informix,SP,systdist
dbestacion,informix,SP,systdistold
dbestacion,informix,SP,ta14_cancela_freeauto
dbestacion,informix,SP,ta14_cancela_freevencidos
dbestacion,informix,SP,texttoclob
dbestacion,informix,SP,texttoclob
dbestacion,informix,SP,texttoclob_pre1150
dbestacion,informix,SP,trigger_action
dbestacion,informix,SP,trigger_cols
dbestacion,informix,SP,unloading_module
dbestacion,informix,SP,visor_publicos
dbestacion,informix,SP,x
dbestacion,informix,SP,xsltransform
dbestacion,informix,SP,xsltransform
dbestacion,informix,SP,xsltransform
dbestacion,informix,SP,xsltransform
dbestacion,informix,SP,xsltransform
dbestacion,informix,SP,xsltransformasblob
dbestacion,informix,SP,xsltransformasblob
dbestacion,informix,SP,xsltransformasblob
dbestacion,informix,SP,xsltransformasclob
dbestacion,informix,SP,xsltransformasclob
dbestacion,informix,SP,xsltransformasclob
dbestacion,informix,TABLA,autoriza
dbestacion,informix,TABLA,codigos_barras
dbestacion,informix,TABLA,conexion
dbestacion,informix,TABLA,consmovil
dbestacion,informix,TABLA,controladores
dbestacion,informix,TABLA,ex_adeudo
dbestacion,informix,TABLA,ex_adeudo_histo
dbestacion,informix,TABLA,ex_bitacora_mov
dbestacion,informix,TABLA,ex_clasificacion
dbestacion,informix,TABLA,ex_contrato
dbestacion,informix,TABLA,ex_contrato_respaldo
dbestacion,informix,TABLA,ex_descrec
dbestacion,informix,TABLA,ex_propietario
dbestacion,informix,TABLA,ex_rel_multas
dbestacion,informix,TABLA,ex_ubicacion
dbestacion,informix,TABLA,kio_estacion_bita
dbestacion,informix,TABLA,menus
dbestacion,informix,TABLA,multipagos_envio
dbestacion,informix,TABLA,multipagos_recep
dbestacion,informix,TABLA,pbcatcol
dbestacion,informix,TABLA,pbcatedt
dbestacion,informix,TABLA,pbcatfmt
dbestacion,informix,TABLA,pbcattbl
dbestacion,informix,TABLA,pbcatvld
dbestacion,informix,TABLA,perfiles
dbestacion,informix,TABLA,prub_long
dbestacion,informix,TABLA,pub_descrec
dbestacion,informix,TABLA,pub_kio_trans
dbestacion,informix,TABLA,pub_rel_multas
dbestacion,informix,TABLA,pubadeudo
dbestacion,informix,TABLA,pubadeudo_histo
dbestacion,informix,TABLA,pubcategoria
dbestacion,informix,TABLA,pubcatimporte
dbestacion,informix,TABLA,pubctacorreo
dbestacion,informix,TABLA,pubimporte2007
dbestacion,informix,TABLA,pubmain
dbestacion,informix,TABLA,pubmain_histo
dbestacion,informix,TABLA,pubmain_movtospres
dbestacion,informix,TABLA,pubparametros
dbestacion,informix,TABLA,pubpolizaseg
dbestacion,informix,TABLA,pubtipoadeudo
dbestacion,informix,TABLA,recargos
dbestacion,informix,TABLA,sysaggregates
dbestacion,informix,TABLA,sysams
dbestacion,informix,TABLA,sysattrtypes
dbestacion,informix,TABLA,sysautolocate
dbestacion,informix,TABLA,sysblobs
dbestacion,informix,TABLA,syscasts
dbestacion,informix,TABLA,syschecks
dbestacion,informix,TABLA,syscolattribs
dbestacion,informix,TABLA,syscolauth
dbestacion,informix,TABLA,syscoldepend
dbestacion,informix,TABLA,syscolumns
dbestacion,informix,TABLA,sysconstraints
dbestacion,informix,TABLA,sysdefaults
dbestacion,informix,TABLA,sysdepend
dbestacion,informix,TABLA,sysdirectives
dbestacion,informix,TABLA,sysdistrib
dbestacion,informix,TABLA,syserrors
dbestacion,informix,TABLA,sysextcols
dbestacion,informix,TABLA,sysextdfiles
dbestacion,informix,TABLA,sysexternal
dbestacion,informix,TABLA,sysfragauth
dbestacion,informix,TABLA,sysfragdist
dbestacion,informix,TABLA,sysfragments
dbestacion,informix,TABLA,sysindices
dbestacion,informix,TABLA,sysinherits
dbestacion,informix,TABLA,syslangauth
dbestacion,informix,TABLA,syslogmap
dbestacion,informix,TABLA,sysobjstate
dbestacion,informix,TABLA,sysopclasses
dbestacion,informix,TABLA,sysopclstr
dbestacion,informix,TABLA,sysprocauth
dbestacion,informix,TABLA,sysprocbody
dbestacion,informix,TABLA,sysproccolumns
dbestacion,informix,TABLA,sysprocedures
dbestacion,informix,TABLA,sysprocplan
dbestacion,informix,TABLA,sysreferences
dbestacion,informix,TABLA,sysroleauth
dbestacion,informix,TABLA,sysroutinelangs
dbestacion,informix,TABLA,sysseclabelauth
dbestacion,informix,TABLA,sysseclabelcomponentelements
dbestacion,informix,TABLA,sysseclabelcomponents
dbestacion,informix,TABLA,sysseclabelnames
dbestacion,informix,TABLA,sysseclabels
dbestacion,informix,TABLA,syssecpolicies
dbestacion,informix,TABLA,syssecpolicycomponents
dbestacion,informix,TABLA,syssecpolicyexemptions
dbestacion,informix,TABLA,syssequences
dbestacion,informix,TABLA,syssurrogateauth
dbestacion,informix,TABLA,syssynonyms
dbestacion,informix,TABLA,syssyntable
dbestacion,informix,TABLA,systabamdata
dbestacion,informix,TABLA,systabauth
dbestacion,informix,TABLA,systables
dbestacion,informix,TABLA,systraceclasses
dbestacion,informix,TABLA,systracemsgs
dbestacion,informix,TABLA,systrigbody
dbestacion,informix,TABLA,systriggers
dbestacion,informix,TABLA,sysusers
dbestacion,informix,TABLA,sysviews
dbestacion,informix,TABLA,sysviolations
dbestacion,informix,TABLA,sysxadatasources
dbestacion,informix,TABLA,sysxasourcetypes
dbestacion,informix,TABLA,sysxtddesc
dbestacion,informix,TABLA,sysxtdtypeauth
dbestacion,informix,TABLA,sysxtdtypes
dbestacion,informix,TABLA,ta14_adicional_mmeters
dbestacion,informix,TABLA,ta14_agentes
dbestacion,informix,TABLA,ta14_bitacora
dbestacion,informix,TABLA,ta14_calco
dbestacion,informix,TABLA,ta14_calcocosto
dbestacion,informix,TABLA,ta14_calcomanias
dbestacion,informix,TABLA,ta14_calcomanias_h
dbestacion,informix,TABLA,ta14_cartainvitacion
dbestacion,informix,TABLA,ta14_codigomovtos
dbestacion,informix,TABLA,ta14_codigomovtos_sub
dbestacion,informix,TABLA,ta14_condonado
dbestacion,informix,TABLA,ta14_cursosmov
dbestacion,informix,TABLA,ta14_datos_edo
dbestacion,informix,TABLA,ta14_datos_mpio
dbestacion,informix,TABLA,ta14_estados
dbestacion,informix,TABLA,ta14_fol_banorte
dbestacion,informix,TABLA,ta14_fol_histo_chgconci
dbestacion,informix,TABLA,ta14_folios_adeudo
dbestacion,informix,TABLA,ta14_folios_baja_est
dbestacion,informix,TABLA,ta14_folios_baja_esta
dbestacion,informix,TABLA,ta14_folios_free
dbestacion,informix,TABLA,ta14_folios_hco
dbestacion,informix,TABLA,ta14_folios_histo
dbestacion,informix,TABLA,ta14_folios_sinpadron
dbestacion,informix,TABLA,ta14_infraccion
dbestacion,informix,TABLA,ta14_kio_trans
dbestacion,informix,TABLA,ta14_kio_transdet
dbestacion,informix,TABLA,ta14_nodescuento
dbestacion,informix,TABLA,ta14_notifica_edo
dbestacion,informix,TABLA,ta14_pagos_edo
dbestacion,informix,TABLA,ta14_personas
dbestacion,informix,TABLA,ta14_placas_req
dbestacion,informix,TABLA,ta14_porcen_histo
dbestacion,informix,TABLA,ta14_refrecibo
dbestacion,informix,TABLA,ta14_tarifas
dbestacion,informix,TABLA,ta14_turnos
dbestacion,informix,TABLA,ta_12_diasinhabil
dbestacion,informix,TABLA,ta_axocaptura
dbestacion,informix,TABLA,ta_padron
dbestacion,informix,TABLA,ta_padron2019
dbestacion,informix,TABLA,ta_pasopad
dbestacion,informix,TABLA,ta_temp_folio
dbestacion,informix,TABLA,tmp_trans
dbestacion,informix,TABLA,vehiculos_mpio
dbestacion,informix,VISTA,agentes
dbestacion,informix,VISTA,estados
dbestacion,informix,VISTA,infracciones
dbestacion,informix,VISTA,sysdomains
dbestacion,informix,VISTA,sysindexes
dbestacion,informix,VISTA,usuarios
dbestacion,informix,VISTA,vw_multas_vig
dbestacion,pgcabrer,SP,admin_adeudos_detalle_23odoo
dbestacion,pgcabrer,SP,admin_cancela_19
dbestacion,pgcabrer,SP,admin_cancela_23
dbestacion,pgcabrer,SP,admin_pago_19
dbestacion,pgcabrer,SP,admin_pago_23
dbestacion,pgcabrer,SP,cajero_exc_detalle
dbestacion,pgcabrer,SP,cajero_exc_detalle_rango
dbestacion,pgcabrer,SP,cajero_exc_pagoadmin
dbestacion,pgcabrer,SP,cajero_pub_detalle
dbestacion,pgcabrer,SP,cajero_pub_detalle_rango
dbestacion,pgcabrer,SP,cajero_pub_pagoadmin
dbestacion,pgcabrer,SP,calc_multa
dbestacion,pgcabrer,SP,e_parkingcons18_redondeo
dbestacion,pgcabrer,SP,ex_desctomulta
dbestacion,pgcabrer,SP,ex_generanotificacion
dbestacion,pgcabrer,SP,fn_exc_calcrecgos_ref
dbestacion,pgcabrer,SP,fn_exc_multas
dbestacion,pgcabrer,SP,fn_pub_multas
dbestacion,pgcabrer,SP,notif_exc_detalle
dbestacion,pgcabrer,SP,notif_pub_detalle
dbestacion,pgcabrer,SP,pub_desctomulta
dbestacion,pgcabrer,SP,pub_generanotificacion
dbestacion,pgcabrer,SP,sp14_contratos_status_mannto
dbestacion,pgcabrer,SP,sp14_upd_cor_bat
dbestacion,pgcabrer,SP,sp24_convdet
dbestacion,pgcabrer,SP,sp24_convtotales
dbestacion,pgcabrer,SP,sp28_convdet
dbestacion,pgcabrer,SP,sp28_convtotales
dbestacion,pgcabrer,SP,sp_exc_adeudototal
dbestacion,pgcabrer,SP,sp_exc_adeudototal_rango
dbestacion,pgcabrer,SP,sp_exc_prescripcion
dbestacion,pgcabrer,SP,sp_pub_adeudototal
dbestacion,pgcabrer,SP,sp_pub_adeudototal_rango
dbestacion,pgcabrer,SP,sp_pub_adeudototaldom
dbestacion,pgcabrer,SP,sp_pub_prescripcion
dbestacion,pgcabrer,TABLA,ex_descmul
dbestacion,pgcabrer,TABLA,ex_parmetros_descuentos
dbestacion,pgcabrer,TABLA,parametros
dbestacion,pgcabrer,TABLA,pub_descmul
dbestacion,pgcabrer,TABLA,pub_parmetros_descuentos
dbestacion,pgmoreno,SP,act_axo_folios
dbestacion,pgmoreno,SP,actualiza_exc_pagob
dbestacion,pgmoreno,SP,actualiza_exc_pagoc
dbestacion,pgmoreno,SP,actualiza_pub_pagob
dbestacion,pgmoreno,SP,actualiza_pub_pagoc
dbestacion,pgmoreno,SP,admin_adeudos_detalle_16gil
dbestacion,pgmoreno,SP,admin_cancela_23x
dbestacion,pgmoreno,SP,cons14_detalle
dbestacion,pgmoreno,SP,cons14_detalle2
dbestacion,pgmoreno,SP,cons14_detallepapa
dbestacion,pgmoreno,SP,cons14_detallepapa2
dbestacion,pgmoreno,SP,cons14_detallepapa3
dbestacion,pgmoreno,SP,cons14_foliosfisc
dbestacion,pgmoreno,SP,cons14_placa_rangos
dbestacion,pgmoreno,SP,cons14_rangos
dbestacion,pgmoreno,SP,cons14_solicrep
dbestacion,pgmoreno,SP,cons14_solicrep22
dbestacion,pgmoreno,SP,cons14_solicrep_b
dbestacion,pgmoreno,SP,cons14_solicrep_beny
dbestacion,pgmoreno,SP,cons14_solicrep_beny2
dbestacion,pgmoreno,SP,cons14_solicrep_beny2_det
dbestacion,pgmoreno,SP,cons14_solicrep_c
dbestacion,pgmoreno,SP,cons14_solicrep_edo
dbestacion,pgmoreno,SP,cons14_solicrep_pf
dbestacion,pgmoreno,SP,cons14_solicrep_resp
dbestacion,pgmoreno,SP,sp14_afolios
dbestacion,pgmoreno,SP,sp14_aplpgo_divadmin
dbestacion,pgmoreno,SP,sp14_bfolios
dbestacion,pgmoreno,SP,sp14_cfolios
dbestacion,pgmoreno,SP,sp14_compulsa_pgoedo_vs_mpio
dbestacion,pgmoreno,SP,sp14_cons_apremio
dbestacion,pgmoreno,SP,sp14_del_dsctobuenfin
