base,esquema,tipo,nombre,base_destino_postgresql,esquema_destino,sin_destino,sistemas_uso
catastro_gdl,informix,SP,calc_adeudolic_rix,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_adeudolic2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_adeudolicx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_aju_pg_elect,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_basetranspat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_ctapub_indic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_esp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_extra,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_extra2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_extrazz,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_sony,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred_tarj,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred2016,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred2017,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred2018,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpred2019,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpredban,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descpredold,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_descrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_desctransact,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dmulaut,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dmulesp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dmulmpal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dmulmpal_tpm,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp_canctj,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp_cantjdesc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp_rev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp_tarjeta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dpp_tjdescto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_dppban,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_drecppp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_exentos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_factor90,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_gasmul,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_gasmul18,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_gaspag,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_gasreqmul,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_impto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_impto_respaldo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_imptotasa,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_imptotranspat,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_mulgaslic1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_mult_rgos_trans,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_mult_rgos_transb,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_mult_rgos_transb1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_mult_rgos_transc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recargosdift,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recforz,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgos_anual,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgos_mult,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgos2022,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgosreq,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgosresol,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgostmp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_recgosx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_rgos_trans_axo_ante,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_saldos_lic_masivo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdobim,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdobim_conv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdos_rev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdos_test_2022,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdos2010,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdosa,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdosax,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdoslconv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdoslsr,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdoslsrx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdoslx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdosx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdotot,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc_sdotot_test_2022,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc2016_dpp_rev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc2017_dpp_rev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calc2018_dpp_rev,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calcanun,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calcanun1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calcdedu,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calcdesctoleyrbos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calcimptotp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calculamulta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,calles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cambiotipopredio,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cambiotipopredio,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_accesorios_conv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_auto_desctos_multas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_descpred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_descpred_2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_descrec,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_dmulesp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_dmulmpal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_masiva_reqpre,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_not_empresas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_otrospag,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagdetsal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagdetsal_reg0,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagdetsal_x,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagdetsals,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagosfavor,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_pagreqlic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_plicencia,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_reqpred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,canc_reqpred1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cancel_req3_1_08,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cancela,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cargar_norequeribles,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cargaravaluos2012,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cargaravaluos2013,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cargaravaluos2013_88,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cargaravaluos2013glob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,casovinculo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmd,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmd,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmd,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmd,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmd_get,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmdfl,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmdlv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrcmdproc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cdrgcdisp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ceros,padron_licencias,comun,NO,
catastro_gdl,informix,SP,chbarcode_711,padron_licencias,comun,NO,
catastro_gdl,informix,SP,chbarcode_sor,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clientbinval_recv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clientbinval_send,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clobexport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clobimport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clobinput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cloboutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clobrecv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,clobsend,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collcast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collcast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collcast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collcast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionexport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionexport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionexport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionexport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionimport,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectioninput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionoutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionoutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionoutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionoutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionrecv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,collectionsend,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrelem,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrelemc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrschema,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrschemac,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrxml,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comb_aggrxmlc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,compare,padron_licencias,comun,NO,
catastro_gdl,informix,SP,compare,padron_licencias,comun,NO,
catastro_gdl,informix,SP,compare,padron_licencias,comun,NO,
catastro_gdl,informix,SP,comprobantes_2024_rangos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,con16_detcont_03ex,padron_licencias,comun,NO,
catastro_gdl,informix,SP,con34_gcta_apl,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conci_aprem_exter,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cond01,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cond011,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cond02,padron_licencias,comun,NO,
catastro_gdl,informix,SP,condominio,padron_licencias,comun,SI,"multas_reglamentos,padron_licencias"
catastro_gdl,informix,SP,congela_transmision,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cons_desctoley,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cons_licencia,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cons_predio,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conslic_web18,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conslic_web18x,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conslic_web2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conslic_web20,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conslic_webx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,const2005,padron_licencias,comun,NO,
catastro_gdl,informix,SP,const20051,padron_licencias,comun,NO,
catastro_gdl,informix,SP,const200511,padron_licencias,comun,NO,
catastro_gdl,informix,SP,const2005t,padron_licencias,comun,NO,
catastro_gdl,informix,SP,construc200511,padron_licencias,comun,NO,
catastro_gdl,informix,SP,consulta_articulos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,consulta_cartapredial,padron_licencias,comun,NO,
catastro_gdl,informix,SP,consulta_foliotransm,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conv_adeudos_detalle_12_tmp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conv_adeudos_detalle_12a,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conv_licanun,padron_licencias,comun,NO,
catastro_gdl,informix,SP,convenios_predial_detalle,padron_licencias,comun,NO,
catastro_gdl,informix,SP,convenios_predial_tot,padron_licencias,comun,NO,
catastro_gdl,informix,SP,conveniosempresas,padron_licencias,comun,NO,
catastro_gdl,informix,SP,corrige_sal99,padron_licencias,comun,NO,
catastro_gdl,informix,SP,corrige1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,corrige3,padron_licencias,comun,NO,
catastro_gdl,informix,SP,coveringinfoinput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,coveringinfooutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_regs,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmpcompara,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmpconst,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmpindiviso,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmpproy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmprecgos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmprecgosx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,crea_tmpvalade,padron_licencias,comun,NO,
catastro_gdl,informix,SP,creaavaluo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,creaavaluo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,creaavaluo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,creaconstruccion,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ctapub_pres,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ctapub_pres1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ctapub_pres2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,cuentapublica_midnight,padron_licencias,comun,NO,
catastro_gdl,informix,SP,data14_loss,padron_licencias,comun,NO,
catastro_gdl,informix,SP,data14_loss_rep,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,deepcopy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,del_dpp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,del_dpp1,padron_licencias,comun,NO,
catastro_gdl,informix,SP,del_dpp2,padron_licencias,comun,NO,
catastro_gdl,informix,SP,delsdoscero,padron_licencias,comun,NO,
catastro_gdl,informix,SP,desarrollo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,desbloqueolic,padron_licencias,comun,NO,
catastro_gdl,informix,SP,desc_recmul08auto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,desc75auto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,descedocuenta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,destroy,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dif_pg_elect_bcos,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dosyscast,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dotacion_folioscarta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dummyproc_1150xc6,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dummyproc_1170,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dummyproc_1210,padron_licencias,comun,NO,
catastro_gdl,informix,SP,dummyproc_1210xc4,padron_licencias,comun,NO,
catastro_gdl,informix,SP,e_parkingcons,padron_licencias,comun,NO,
catastro_gdl,informix,SP,econs_transpatco,padron_licencias,comun,NO,
catastro_gdl,informix,SP,edi_avav,padron_licencias,comun,NO,
catastro_gdl,informix,SP,edi_vaad,padron_licencias,comun,NO,
catastro_gdl,informix,SP,edi_valv,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ejecutarcalcdescpred,padron_licencias,comun,NO,
catastro_gdl,informix,SP,ejecutarcalcdpp,padron_licencias,comun,NO,
catastro_gdl,informix,SP,elect_ajuste_marzo,padron_licencias,comun,NO,
catastro_gdl,informix,SP,elect_ajuste_marzo_cts,padron_licencias,comun,NO,
catastro_gdl,informix,SP,elementenc_to_decimal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,elementencinput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,elementencoutput,padron_licencias,comun,NO,
catastro_gdl,informix,SP,equal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,equal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estado_cuenta_predial,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estado_cuenta_predial_tmp2022,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estado_cuenta_predialx,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estpred_ldsdos14,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estpred_ldsdos15,padron_licencias,comun,NO,
catastro_gdl,informix,SP,estpred_ldvalor,padron_licencias,comun,NO,
catastro_gdl,informix,SP,excel_empresas_principal,padron_licencias,comun,NO,
catastro_gdl,informix,SP,existsnode,padron_licencias,comun,NO,
catastro_gdl,informix,SP,existsnode,padron_licencias,comun,NO,
catastro_gdl,informix,SP,explain_sql,padron_licencias,comun,NO,
catastro_gdl,informix,SP,externo_cip,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extract,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extract,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extractclob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extractvalue,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extractvalue,padron_licencias,comun,NO,
catastro_gdl,informix,SP,extractvalueclob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fcnset_lic_cancpag,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fcnset_lic_pago,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fea_alta,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fecha_letras,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filcreacion,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoblob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoblob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoblobpre1170,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoclob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoclob,padron_licencias,comun,NO,
catastro_gdl,informix,SP,filetoclobpre1170,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fill_datos_desto,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fill_datos_desto_fecnac,padron_licencias,comun,NO,
catastro_gdl,informix,SP,fill_datos_puente_gis,padron_licencias,comun,NO,
catastro_gdl,informix,SP,final_aggrelem,padron_licencias,comun,NO,
catastro_gdl,informix,SP,final_aggrelemc,padron_licencias,comun,NO,
catastro_gdl,informix,SP,final_aggrschema,padron_licencias,comun,NO,
catastro_gdl,informix,SP,final_aggrschemac,padron_licencias,comun,NO,
